min_vv,max_vv,range_vv,mean_vv,correlation_vv,permutation_entropy_vv,min_vh,max_vh,range_vh,mean_vh,correlation_vh,permutation_entropy_vh,min_vv_by_vh,max_vv_by_vh,range_vv_by_vh,mean_vv_by_vh,correlation_vv_by_vh,permutation_entropy_vv_by_vh,min_rvi,max_rvi,range_rvi
0.055343493819236755,0.23370728641748428,0.17836379259824753,0.11522051836881372,0.48773463343310275,0.38985429721536513,0.008848764933645725,0.04152283817529678,0.03267407324165106,0.02579721133224666,0.44707881608156086,0.38985429721536513,2.25290886774973,12.638576305620308,10.385667437870579,5.237708651031081,0.6650542613229489,0.37364606555766666,0.28232901436110597,1.0233494463148194,0.7410204319537135
0.06865236908197403,0.19952726364135742,0.1308748945593834,0.1168268575436539,0.471139073771627,0.38985429721536513,0.009947685990482569,0.04054285027086735,0.03059516428038478,0.02741847580505742,0.5336886248530711,0.38985429721536513,2.3201128460804656,10.107266458833461,7.787153612752995,4.816934705570077,0.7010515122119779,0.38985429721536513,0.3435311024491992,1.007129409532472,0.6635983070832729
0.07586042210459709,0.19624629616737366,0.12038587406277657,0.12428145338263777,0.5749417085578726,0.37364606555766666,0.012357346713542938,0.042161306366324425,0.029803959652781487,0.027705730456444953,0.42330042038351573,0.38985429721536513,2.559688522787619,9.076065325420869,6.51637680263325,4.860791434660946,0.6973026529530209,0.35132013814468477,0.37676654806490767,0.9528741698454524,0.5761076217805448
0.07042523100972176,0.19309749454259872,0.12267226353287697,0.11846606495479743,0.5763503190115018,0.38985429721536513,0.010747321415692568,0.0417491290718317,0.031001807656139135,0.02698738223666118,0.4624633036387456,0.38985429721536513,2.419612260565037,9.463462125060996,7.043849864495959,4.830708942092445,0.6925091879212298,0.38985429721536513,0.3635564931285477,0.983937655190916,0.6203811620623683
0.07593590393662453,0.1842910349369049,0.10835513100028038,0.12378642956415813,0.5886415231217357,0.37364606555766666,0.015519165899604559,0.0399534497410059,0.02443428384140134,0.028565273749538593,0.44253725361742013,0.38985429721536513,2.538004628671304,8.183860158763114,5.64585553009181,4.5785980805863575,0.7025815375125185,0.32502137058457126,0.4111508552311507,0.9575657437770828,0.5464148885459321
0.06301015242934227,0.2039584144949913,0.14094826206564903,0.10839434651037057,0.5036346637073553,0.38985429721536513,0.008287221658974886,0.03955291211605072,0.031265690457075834,0.025434033065620396,0.48302257772345486,0.38985429721536513,2.265937714961391,10.553708945519531,8.28777123055814,4.882439667529138,0.6636751640320996,0.38985429721536513,0.3308875399592402,1.0201690138334198,0.6892814738741797
0.06920640170574188,0.19878288358449936,0.12957648187875748,0.11692935331828064,0.5398965165942029,0.38985429721536513,0.009650243446230888,0.04143303632736206,0.03178279288113117,0.027120048309572868,0.4799656450545933,0.38985429721536513,2.371059559089631,9.225863097778811,6.854803538689181,4.79621662390299,0.692785541345089,0.38985429721536513,0.3715468066455728,0.9951340454549231,0.6235872388093503
0.06177802011370659,0.20323893427848816,0.14146091416478157,0.11635178244776195,0.6013302291411756,0.38985429721536513,0.011033676099032164,0.047869836911559105,0.03683616081252694,0.02653171921459337,0.4370575925898842,0.38985429721536513,2.390150102549212,12.66265862040093,10.272508517851717,4.92118605274624,0.6136745914425491,0.38985429721536513,0.28185102274983825,0.9907046192885112,0.7088535965386729
0.05342686176300049,0.24158091098070145,0.18815404921770096,0.12136448919773102,0.5637757477881162,0.38985429721536513,0.009874893818050623,0.043724868446588516,0.03384997462853789,0.026314191649564438,0.4202393183805523,0.38985429721536513,2.2997938240483475,12.721777434601016,10.421983610552669,5.314120587405514,0.6417075929484447,0.37364606555766666,0.2806844360995631,1.0119853720654972,0.7313009359659342
0.0563157070428133,0.23731198906898499,0.18099628202617168,0.1246415383906828,0.6006121342325106,0.38985429721536513,0.011126494035124779,0.04519173130393028,0.034065237268805504,0.02683849278320041,0.4093121496312304,0.38985429721536513,2.2767477808394934,12.362939681547761,10.086191900708268,5.251400440805709,0.6423175883349047,0.37364606555766666,0.2879173619280389,1.0175433756836152,0.7296260137555763
0.056789230555295944,0.21314740926027298,0.15635817870497704,0.12398647165132894,0.6612597792190159,0.38985429721536513,0.012411001604050398,0.045448409393429756,0.03303740778937936,0.026921953617905576,0.41053662170357585,0.38985429721536513,2.1942124395525373,10.983018800558822,8.788806361006285,5.101038714221293,0.6721141205926747,0.37364606555766666,0.31957404060256817,1.0378955090066846,0.7183214684041164
0.06222309544682503,0.19397766888141632,0.1317545734345913,0.12016518558892939,0.6540339564023087,0.37364606555766666,0.015950879082083702,0.04645064100623131,0.030499761924147606,0.02812514267861843,0.44869966075524176,0.38985429721536513,2.163588094661116,8.644219838904668,6.480631744243552,4.5275073027708865,0.6692742452915557,0.38985429721536513,0.3926650436969322,1.0456284327240055,0.6529633890270733
0.06200356222689152,0.20330456644296646,0.14130100421607494,0.12327670957893133,0.7100258543496886,0.38985429721536513,0.013937257695943117,0.04593023844063282,0.0319929807446897,0.02719107153825462,0.4671277568055222,0.38985429721536513,2.1899561931907425,11.175591949339852,8.98563575614911,4.960186549184481,0.6583896484876514,0.38985429721536513,0.3147459367206365,1.038964303712848,0.7242183669922115
0.061167921870946884,0.2096744403243065,0.1485065184533596,0.12656716195245585,0.6941076818921386,0.38985429721536513,0.013983953278511763,0.04499306157231331,0.031009108293801546,0.027526608849358227,0.43638449765728543,0.38985429721536513,2.1937295033566655,10.81609495032555,8.622365446968884,5.014100458008965,0.6673484133296376,0.38985429721536513,0.32388011039544906,1.0380166839603608,0.7141365735649118
0.05913421884179115,0.1974259316921234,0.13829171285033226,0.12352482374343607,0.691888401525335,0.38985429721536513,0.01761465333402157,0.04473704844713211,0.027122395113110542,0.02825855587919553,0.46315715929284046,0.38985429721536513,2.1563328871518284,9.00690991217659,6.850577025024762,4.606562006622468,0.6715716184660933,0.38985429721536513,0.3792258345347832,1.0474750662199688,0.6682492316851856
0.06186554953455925,0.19534291326999664,0.1334773637354374,0.12090905662626028,0.6809998703135205,0.38985429721536513,0.016571292653679848,0.04539189673960209,0.02882060408592224,0.02822846236328284,0.44756080847158203,0.38985429721536513,2.1479320670482682,8.247752994254036,6.0998209272057675,4.508133185120318,0.680422153683585,0.38985429721536513,0.40848252537618807,1.0496203320069555,0.6411378066307674
0.059550121426582336,0.18549150228500366,0.12594138085842133,0.11856419696576065,0.6225737468126986,0.3574378338999682,0.014634887222200632,0.04731319472193718,0.03267830749973655,0.02741475566290319,0.4518254506907021,0.38985429721536513,2.198268771804795,9.730159429816576,7.531890658011781,4.677015792469131,0.659178372533641,0.35132013814468477,0.3549855763120457,1.0368786929388132,0.6818931166267674
0.10060065984725952,0.19140084087848663,0.09080018103122711,0.1425699136323399,0.5656318775540139,0.38985429721536513,0.02429201826453209,0.038946058601140976,0.014654040336608887,0.03220782553156217,0.523672871127021,0.38985429721536513,3.356564480085598,6.212926030000682,2.8563615499150843,4.515836884285915,0.8445523649450719,0.37364606555766666,0.5146842342324929,0.8059187671526401,0.2912345329201472
0.10199569910764694,0.19224156439304352,0.09024586528539658,0.1462665121588442,0.5590752553109614,0.38985429721536513,0.02645101211965084,0.039757292717695236,0.013306280598044395,0.03319399907357163,0.4453558109512961,0.38985429721536513,3.460326221000108,6.168476843288706,2.708150622288598,4.467135309437767,0.8452687002056156,0.37364606555766666,0.517617118416975,0.789893568967365,0.27227645055038996
0.11182526499032974,0.2056403011083603,0.09381503611803055,0.15219676287637818,0.5328866613308643,0.38985429721536513,0.02861442044377327,0.046335622668266296,0.017721202224493027,0.034814692930214934,0.4942419885188215,0.38985429721536513,3.5162535188604878,6.404477007593556,2.8882234887330682,4.43640365658019,0.8128276118547171,0.37364606555766666,0.5024122771100539,0.7815065310776744,0.27909425396762055
0.08776486665010452,0.19140934944152832,0.1036444827914238,0.13634437695145607,0.5829133173561767,0.38985429721536513,0.018648888915777206,0.036767154932022095,0.01811826601624489,0.029817421920597553,0.5160160850611246,0.38985429721536513,3.216860250337826,7.616382905152453,4.399522654814627,4.748304174444656,0.8035142333789003,0.38985429721536513,0.43646245435646647,0.82849954802313,0.3920370936666635
0.08234801143407822,0.18836812674999237,0.10602011531591415,0.13109992568691572,0.6157051904111707,0.38985429721536513,0.016816318035125732,0.038467954844236374,0.02165163680911064,0.02858538573814763,0.5044414046823794,0.38985429721536513,3.102990253227867,8.635173908574385,5.532183655346518,4.8015809918229,0.7279309503444693,0.38985429721536513,0.39301235094654235,0.8478118239023643,0.45479947295582196
0.08257743716239929,0.19210867583751678,0.10953123867511749,0.1321811978187826,0.5992903483454669,0.3574378338999682,0.016488652676343918,0.037076450884342194,0.020587798207998276,0.028546622954308987,0.5321381434261164,0.38985429721536513,3.0969884021792167,8.507861140375393,5.4108727381961765,4.860371828393181,0.7656508145493859,0.38985429721536513,0.3979659746659641,0.8488533735744409,0.4508873989084768
0.08208035677671432,0.19290918111801147,0.11082882434129715,0.1331902477476332,0.5916466414799949,0.38985429721536513,0.01639173924922943,0.0366952084004879,0.02030346915125847,0.02868870904462205,0.5250555150547246,0.38985429721536513,3.1299881890519314,8.461422450821841,5.3314342617699095,4.874290463937691,0.7786431375373687,0.38985429721536513,0.39980390293252854,0.8431563715085363,0.44335246857600774
0.09636056423187256,0.16413487493991852,0.06777431070804596,0.1337287813011143,0.5224943389443165,0.38985429721536513,0.025154992938041687,0.03836347907781601,0.013208486139774323,0.03036052169692185,0.33503933533876673,0.38985429721536513,3.353526631470695,5.677624201554034,2.324097570083339,4.451495786996687,0.7902245143032443,0.37364606555766666,0.5523449037424436,0.8063972961141009,0.25405239237165733
0.10366465151309967,0.1909840852022171,0.08731943368911743,0.1430997827814685,0.5756555272575592,0.38985429721536513,0.025808111764490604,0.03956378065049648,0.013755668886005878,0.03229948733415869,0.5223457825194481,0.38985429721536513,3.43897780824622,6.287038762422083,2.8480609541758626,4.503511883539074,0.8239323783817576,0.37364606555766666,0.5098664559930141,0.7931406651732741,0.28327420918026003
0.09548443555831909,0.1904183179140091,0.09493388235569,0.1382996928360727,0.6049266154696499,0.38985429721536513,0.021444637328386307,0.03862801939249039,0.01718338206410408,0.030662971548736095,0.5418425799688378,0.38985429721536513,3.3458475301206563,6.833061958992103,3.487214428871447,4.63805034053329,0.8055525065047908,0.38985429721536513,0.47694722686434904,0.8076093463327889,0.3306621194684399
0.08651866018772125,0.18856556713581085,0.1020469069480896,0.13319939747452736,0.6115722311194265,0.38985429721536513,0.018019821494817734,0.03844674304127693,0.020426921546459198,0.029213710481093988,0.5433749494581507,0.38985429721536513,3.2092714898512966,7.868056435606107,4.65878494575481,4.746647033708465,0.7682956786708248,0.38985429721536513,0.424865094237733,0.8297606085861265,0.40489551434839355
0.08601793646812439,0.18467004597187042,0.09865210950374603,0.1335075878434711,0.6285517574014597,0.37364606555766666,0.018705738708376884,0.039156220853328705,0.02045048214495182,0.029269922938611772,0.47744133158221186,0.38985429721536513,3.268400511686037,7.9698164821803035,4.701415970494267,4.728933806732015,0.7395996003561929,0.38985429721536513,0.4203478354376696,0.8200302650600544,0.39968242962238476
0.08408476412296295,0.17402516305446625,0.0899403989315033,0.13268198528223568,0.6368813807023702,0.38985429721536513,0.019945492036640644,0.03962988406419754,0.019684392027556896,0.02937357050056259,0.40641463949821155,0.38985429721536513,3.2088560681435725,7.785270188247657,4.576414120104085,4.661658398957301,0.7376015043586769,0.37364606555766666,0.42861182838082396,0.8298297463720604,0.40121791799123646
0.07680236175656319,0.17679427564144135,0.09999191388487816,0.12814076410399544,0.6360851327988041,0.37364606555766666,0.018017778173089027,0.04053220897912979,0.022514430806040764,0.028626963237507477,0.406377849629001,0.38985429721536513,3.0070240303480227,8.331322524317391,5.324298493969369,4.675884755579019,0.7215724927945877,0.38985429721536513,0.4050439636323418,0.864759855537909,0.4597158919055672
0.07834477722644806,0.1813744604587555,0.10302968323230743,0.12876341740290323,0.6229338194665128,0.37364606555766666,0.016179662197828293,0.039401158690452576,0.023221496492624283,0.02831760649051931,0.4966118024606654,0.38985429721536513,3.0211620690391117,8.807530861497124,5.7863687924580125,4.782877180676891,0.7171526627571568,0.38985429721536513,0.38649826885411437,0.8622230666375006,0.4757247977833862
0.07553137838840485,0.19093963503837585,0.11540825664997101,0.13071303255856037,0.6348163166935858,0.37364606555766666,0.015444807708263397,0.038881801068782806,0.02343699336051941,0.02795961985571517,0.47997598280982456,0.37364606555766666,2.8711582108989795,9.648159859756571,6.777001648857592,4.942303663075999,0.7013482965845449,0.38985429721536513,0.3575776722154851,0.889871242430024,0.5322935702145389
0.06614876538515091,0.1805371195077896,0.1143883541226387,0.12225371764765845,0.6208437837728125,0.37364606555766666,0.015323521569371223,0.041433583945035934,0.02611006237566471,0.02753879812856515,0.4301785537390599,0.38985429721536513,2.6618047457590603,9.453127376013356,6.791322630254296,4.762027169206064,0.702458425009991,0.38985429721536513,0.3638969222878376,0.9313336914533219,0.5674367691654842
0.06429488211870193,0.17058482766151428,0.10628994554281235,0.12194434098071522,0.6302520808270039,0.3574378338999682,0.01673717238008976,0.04398847743868828,0.02725130505859852,0.027699825767841604,0.46116859867450327,0.37364606555766666,2.2525409087081676,9.03730502658191,6.784764117873742,4.683658938693524,0.6545852171593649,0.32502137058457126,0.3781410086976599,1.0234395205978588,0.6452985119001989
0.07711288332939148,0.17363940179347992,0.09652651846408844,0.13297311671906048,0.6750889007550323,0.37364606555766666,0.019479557871818542,0.04082755371928215,0.021347995847463608,0.029276957218017843,0.5349316612455967,0.38985429721536513,2.757294882113837,8.557505023901301,5.800210141787464,4.7318478667838875,0.6933736158617944,0.38985429721536513,0.39601968158564876,0.911987062136852,0.5159673805512033
0.07691095769405365,0.17036812007427216,0.0934571623802185,0.1336013542281257,0.6504926608727033,0.38985429721536513,0.018695469945669174,0.038895297795534134,0.02019982784986496,0.02893138314700789,0.4846906814790259,0.37364606555766666,2.9954981839301817,8.789346356012432,5.79384817208225,4.822265248265928,0.7121463148728026,0.38985429721536513,0.38717538505510213,0.8668383468861263,0.47966296183102414
0.07505042478442192,0.16855061799287796,0.09350019320845604,0.1292455947647492,0.648216383637832,0.35132013814468477,0.01921029295772314,0.04277821071445942,0.02356791775673628,0.028859239175087877,0.4742243152490402,0.38985429721536513,2.5430618648875747,8.72396742214473,6.180905557257155,4.694010212800077,0.6567532519173561,0.32502137058457126,0.3896294416518492,0.9564677930056837,0.5668383513538345
0.07108815759420395,0.16824625432491302,0.09715809673070908,0.12796996699439156,0.6403232902599364,0.37364606555766666,0.017061306163668633,0.042494868859648705,0.025433562695980072,0.028134064852363534,0.4569533699321694,0.38985429721536513,2.5391598271264035,9.800057840202303,7.2608980130758995,4.816712082793458,0.6352478778832656,0.3088131389268728,0.3528053715247893,0.957314742470677,0.6045093709458877
0.0653504878282547,0.16916418075561523,0.10381369292736053,0.12323333281609747,0.6534586523272415,0.3351119064869863,0.01620057038962841,0.042190536856651306,0.025989966467022896,0.027547444113426738,0.4550932190736403,0.38985429721536513,2.4336830524847053,9.174987855866235,6.74130480338153,4.770546395281675,0.6801378717428662,0.32502137058457126,0.373303353235985,0.9807350414218684,0.6074316881858834
0.06085957773029804,0.17391399294137955,0.1130544152110815,0.11841091337717241,0.582835551060716,0.37364606555766666,0.013424467295408249,0.04120771214365959,0.027783244848251343,0.026659611302117508,0.4642333423430662,0.38985429721536513,2.4113699972566947,10.154781755925944,7.743411758669249,4.864172276665761,0.6824420713186382,0.38985429721536513,0.34213985880636905,0.9858223942919138,0.6436825354855447
0.0689237117767334,0.1689719259738922,0.10004821419715881,0.1273541802333461,0.6581109453144821,0.37364606555766666,0.016390416771173477,0.04196088761091232,0.025570470839738846,0.027963338523275323,0.45421948523325517,0.38985429721536513,2.5309668134274514,9.590351675281134,7.059384861853683,4.830698658877945,0.664926013632656,0.3088131389268728,0.35942781663411766,0.959097508916408,0.5996696922822904
0.06844021379947662,0.1694910004734993,0.10105078667402267,0.1251374406533109,0.6483436571811595,0.37364606555766666,0.015479131136089563,0.04122938960790634,0.025750258471816778,0.027657677652314305,0.45555565071533666,0.38985429721536513,2.599857504155628,9.691456389590972,7.091598885435344,4.828850557364039,0.6711599930559429,0.38985429721536513,0.3562043436229789,0.9442930620638265,0.5880887184408475
0.08409784734249115,0.18421214818954468,0.10011430084705353,0.1353247169819143,0.6060162165553022,0.37364606555766666,0.017428958788514137,0.03813227266073227,0.020703313872218132,0.028957558381888602,0.48424714226476845,0.38985429721536513,3.139363242342856,8.800966880661008,5.661603638318152,4.890966607562508,0.7426983288183832,0.37364606555766666,0.3867424126666175,0.841551052746561,0.4548086400799434
0.08373256027698517,0.18244174122810364,0.09870918095111847,0.13509665388200018,0.6245320871102087,0.38985429721536513,0.01774812676012516,0.03895461559295654,0.021206488832831383,0.028997129657202296,0.4731696345375096,0.38985429721536513,3.1048128423315045,8.92715827007805,5.822345427746544,4.873937375876339,0.7240071321288976,0.38985429721536513,0.38210189332591266,0.8474960130643048,0.4653941197383921
0.06908948719501495,0.18429183959960938,0.11520235240459442,0.12527038736475837,0.6349040206469554,0.37364606555766666,0.01727750524878502,0.043408915400505066,0.026131410151720047,0.028035718016326427,0.409189095747929,0.38985429721536513,2.653341554710993,9.80716553522665,7.153823980515657,4.785554526006478,0.6806319118022383,0.37364606555766666,0.3525851676645251,0.9330848875123967,0.5804997198478716
0.06839357316493988,0.18364760279655457,0.11525402963161469,0.12463843449950218,0.6354655133229385,0.37364606555766666,0.01679459773004055,0.042372530326247215,0.025577932596206665,0.02796262704456846,0.40649232635177246,0.38985429721536513,2.6654677596489584,9.532424831678613,6.866957072029654,4.7571459463287455,0.6894305022562863,0.38985429721536513,0.36130097496817276,0.9305776170608355,0.5692766420926627
0.06552799418568611,0.18532434850931168,0.11979635432362556,0.12394698854121897,0.6250349164891194,0.37364606555766666,0.0160528514534235,0.0450481902807951,0.028995338827371597,0.027596001151121326,0.412697412125338,0.38985429721536513,2.539336952740548,10.740713026891466,8.201376074150918,4.87787521145729,0.6566317727665446,0.37364606555766666,0.32586284024375844,0.9572762672350824,0.631413426991324
0.06644677370786667,0.19035476446151733,0.12390799075365067,0.12195872660312387,0.6249270474312334,0.38985429721536513,0.013823929708451033,0.04605930671095848,0.03223537700250745,0.027293447612060442,0.43412170889612534,0.38985429721536513,2.516953913173604,11.467485999881394,8.95053208670779,4.912147121028245,0.6468411974989936,0.35132013814468477,0.3076987746886443,0.9621606849598663,0.6544619102712219
0.065933458507061,0.18868502974510193,0.12275157123804092,0.12322079410983457,0.6209526213692245,0.37364606555766666,0.01465426292270422,0.04615464620292187,0.03150038328021765,0.027383516671963863,0.416935953989457,0.38985429721536513,2.517402581362904,11.420052617050898,8.902650035687994,4.930891399005649,0.6445978322810921,0.35132013814468477,0.3088224685875118,0.9620623321853053,0.6532398635977936
0.061382487416267395,0.18287493288516998,0.12149244546890259,0.12039965329070886,0.6070495047543639,0.3574378338999682,0.014139424543827772,0.04677534103393555,0.032635916490107775,0.026988737285137177,0.41481470311275187,0.38985429721536513,2.4117679142858486,11.610659593023387,9.198891678737539,4.920550263659281,0.6332171861735335,0.3351119064869863,0.3043559059184919,0.9857312546622601,0.6813753487437681
0.05879575200378895,0.17898455262184143,0.12018880061805248,0.11713794360144271,0.5947467427910778,0.3574378338999682,0.01406544679775834,0.045537520200014114,0.031472073402255774,0.02673360100015998,0.45011503660606855,0.38985429721536513,2.3139222195826683,11.025475209466855,8.711552989884186,4.845970311477695,0.6491503648026817,0.3351119064869863,0.318496950771048,1.0086045037744116,0.6901075530033636
0.059107471257448196,0.1780121847987175,0.1189047135412693,0.11734666613241036,0.6130925942439358,0.3574378338999682,0.014042106457054615,0.04702657088637352,0.032984464429318905,0.027079676743596792,0.45553687360947076,0.38985429721536513,2.237149154204446,10.371428253060627,8.13427909885618,4.748788253098626,0.6524707420950252,0.35132013814468477,0.3359361584996244,1.027219832972468,0.6912836744728437
0.062111835926771164,0.17854677140712738,0.11643493548035622,0.1149296241088046,0.6267512826699349,0.3574378338999682,0.012611798010766506,0.04602428525686264,0.033412487246096134,0.026678679924872186,0.452252436791724,0.38985429721536513,2.296343344738222,10.528008073225328,8.231664728487106,4.749227708673839,0.648203141952487,0.38985429721536513,0.33159020104376097,1.012814105792429,0.6812239047486679
0.058946311473846436,0.17549003660678864,0.1165437251329422,0.11811453993949625,0.6105922835121058,0.3574378338999682,0.014942483510822058,0.045610640197992325,0.030668156687170267,0.026989432465698984,0.45119135014646544,0.38985429721536513,2.2200576304905906,10.120381211721465,7.900323581230875,4.763916598975507,0.6562547164759099,0.35132013814468477,0.34314597902508803,1.0314463629907564,0.6883003839656684
0.0584481842815876,0.2049981951713562,0.1465500108897686,0.11675958190527227,0.617963400137813,0.38985429721536513,0.011034349910914898,0.04787489399313927,0.03684054408222437,0.026639233912444778,0.4223686649472874,0.38985429721536513,2.271589995027531,11.600840473429313,9.329250478401782,4.897232073344035,0.6247369435247254,0.38985429721536513,0.30458285172444716,1.0187946550811602,0.7142118033567131
0.058147137984633446,0.208774596452713,0.15062745846807957,0.1166152340463466,0.6022363252217389,0.38985429721536513,0.010777635499835014,0.049163613468408585,0.03838597796857357,0.026593810283682413,0.4183470532738208,0.37364606555766666,2.321571320797945,12.624618810258307,10.303047489460361,4.947312255737613,0.6052575698738144,0.38985429721536513,0.28260678705599684,1.006782442804406,0.7241756557484093
0.06103920750319958,0.20491420477628708,0.1438749972730875,0.11668962809360689,0.5965855859652077,0.38985429721536513,0.011210332624614239,0.04880943521857262,0.03759910259395838,0.026554253987140126,0.4262850823330202,0.38985429721536513,2.3776732085478223,12.970206687458301,10.592533478910479,4.95123587086639,0.6045026340465599,0.38985429721536513,0.2758857014405451,0.9935955318174354,0.7177098303768903
0.07024026662111282,0.18631529808044434,0.11607503145933151,0.12394625155462159,0.6388360894038135,0.37364606555766666,0.015074235387146473,0.044063638895750046,0.028989403508603573,0.02777636728973852,0.44012548687724595,0.38985429721536513,2.6847940581569443,9.81367384821326,7.128879790056315,4.8308893363640255,0.6914524601790657,0.35132013814468477,0.3523837731978179,0.9266071560299083,0.5742233828320904
0.07014323770999908,0.184341698884964,0.1141984611749649,0.12512965086433622,0.6388860037375932,0.37364606555766666,0.017027968540787697,0.04324477165937424,0.02621680311858654,0.028015181111792724,0.42556680861505214,0.38985429721536513,2.7010062384534597,9.709574266326142,7.008568027872682,4.7957286432617785,0.6874973363581185,0.37364606555766666,0.35563277209816685,0.9233004755416293,0.5676677034434625
0.07650696858763695,0.18408766388893127,0.10758069530129433,0.12892702428830993,0.6390783810487477,0.37364606555766666,0.019013852812349796,0.04067746549844742,0.021663612686097622,0.028825017985784344,0.3930430156530726,0.38985429721536513,2.973373942656839,8.350319105598171,5.3769451629413325,4.678884598360314,0.7259660200547821,0.38985429721536513,0.40427033887161185,0.8708544950652728,0.46658415619366095
0.07398474588990211,0.18306904286146164,0.10908429697155952,0.12603958406382137,0.6276716842908273,0.38985429721536513,0.018864876590669155,0.04016955755650997,0.021304680965840816,0.02843189493028654,0.40180810504147046,0.38985429721536513,2.8853405350160126,8.205869202158155,5.320528667142142,4.66773115547834,0.7270074580235362,0.38985429721536513,0.41022779841495444,0.8871864419973492,0.47695864358239476
0.08498549833893776,0.17349737137556076,0.088511873036623,0.13014832615024513,0.6102753640205125,0.37364606555766666,0.02270199079066515,0.03780497796833515,0.015102987177670002,0.029519845110674698,0.3420747079046526,0.38985429721536513,3.167075518705845,6.486012987241549,3.3189374685357036,4.524209986157298,0.7638936502045255,0.38985429721536513,0.4973624961220243,0.8368394478534495,0.3394769517314252
